;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58
27181;1.025;1.0243028719904483;1.0238658767453899;1.0239511182863252;1.0240725039536998;1.0242884665641914;1.02332812407431;1.0239224363229398;1.0238815794105725;1.0232708672135018;1.024288571553573;1.0239975746229446;1.0242239654455334;1.024150232594019;1.023781000551501;1.0237858886632392;1.0239802885273617;1.0240055346585433;1.023840875309624;1.023193696028383;1.0233407476643157;1.0242050017570217;1.0239164059133217;1.0232140235664249;1.0237964598313765;1.0234088084809139;1.0239003651927567;1.0239997236147826;1.0242887117888626;1.0234288061000258;1.0238890745744849;1.0242834901688394;1.023589060516557;1.0242433384284477;1.0231966047152794;1.024243892089003;1.0241584488280122;1.0241912507823663;1.0238989958747908;1.0241219595288624;1.0232572158392346;1.024278949002493;1.0235241682596943;1.0235353790198507;1.024168674762365;1.0238972710207015;1.0241471977328676;1.024279854970366;1.0242661740545451;1.0242508394571561;1.0242410142545435;1.0242334650612936;1.0242304198358256;1.0242280051614558;1.0242833442309158;1.0242982599008328;1.0242944063398727;1.0242918700714512;1.024290820981274
27182;1.025;1.0243171951396575;1.023819561082916;1.0239130577374174;1.0240504187830244;1.0243017258301308;1.023306503795232;1.0238823364186465;1.023835981456841;1.0232468784990003;1.024301847791754;1.0239657956583714;1.0242250596120173;1.0241520528225319;1.0237722763728114;1.0237784076020031;1.0239462659505372;1.0239749295121319;1.023797134578031;1.0231647821657093;1.0233196142090861;1.0242109020873706;1.0238756689183823;1.0231881259865605;1.0237905942048189;1.0233899371475106;1.0238989532557567;1.0239695524922212;1.024301998959245;1.0234105567738003;1.0238448860232037;1.0242957437495883;1.0235765016976084;1.024252436302306;1.0231682461775757;1.0242530332427422;1.0241623892443386;1.024195504867096;1.0238975257871539;1.0241294391830058;1.0232327154849439;1.024289720961413;1.0235079555615194;1.0235207526040504;1.0241733984292396;1.0238542307983614;1.0241479486146856;1.0242960930636418;1.02428317284498;1.0242686489321637;1.0242590708182604;1.0242515069141365;1.024248247510069;1.0242462558355185;1.024299229249299;1.0243116302057453;1.0243071036459772;1.0243038574592476;1.024302525406295
27183;1.025;1.02464137513444;1.0242885663770704;1.024344287912329;1.0244427343168987;1.0246319984649774;1.0237568289114085;1.0243248327829966;1.0242972976741953;1.0237010601296472;1.024632080817429;1.0243800035407682;1.0245736589955428;1.0245115167102674;1.0241834921097566;1.024185585798084;1.0243666940570322;1.0243868595882368;1.024277315209065;1.0236228316599336;1.0237690233914694;1.024561439618152;1.024320470217116;1.0236440356734666;1.0241918947308704;1.023832687715825;1.0242842701496928;1.0243835723074703;1.0246321686834419;1.023851285124959;1.0243016678604033;1.0246280680483806;1.0240016784302555;1.024592947439605;1.0236259904593654;1.0245934002758073;1.0245413208997396;1.0245551742538088;1.0242830513424732;1.024481064716639;1.0236875254775133;1.0246244045737098;1.0239422746998539;1.023951478903646;1.0245461982888935;1.0243071322978805;1.024509526747315;1.0246294094014243;1.0246207722305378;1.024611606778584;1.0246057814930836;1.0246011915711715;1.024599663518374;1.0245993054166749;1.0246211044401805;1.0246378446274877;1.0246349754609496;1.0246331992856796;1.0246324342886481
27184;1.025;1.024322370953347;1.0238883077929941;1.0239699874398418;1.0240889622639162;1.0243093823070824;1.0233048393266635;1.023944027987336;1.0239032465667748;1.0232443049360491;1.0243094860568986;1.02401479059049;1.0242416193906883;1.024158373209009;1.0237768559558267;1.0237822787669122;1.0239979983417427;1.0240227435814793;1.0238712532427283;1.0231609472106362;1.0233181669086964;1.0242171820476138;1.0239383036930871;1.0231843969019594;1.0237928564299692;1.0233887806390187;1.0239010116647247;1.0240175954474937;1.0243096127313434;1.0234095194323638;1.0239114023839462;1.0243042882611828;1.0235761579772238;1.0242582074614512;1.023164051442257;1.0242588027458057;1.0241722997106448;1.024202671639381;1.0238995927887422;1.024132260985208;1.023229940858622;1.0242991446173588;1.0235071625712973;1.0235201564370267;1.0241816891190627;1.023919647668356;1.0241533704300547;1.0242991826689878;1.0242839173616265;1.0242668898243266;1.0242571340950637;1.0242491970587748;1.0242465199226412;1.0242449594594605;1.0243036555221214;1.0243166975897338;1.0243117595245181;1.0243083689875423;1.0243071868313032
27185;1.025;1.0241813365510049;1.0236937538840853;1.0237804111015296;1.0239182376676534;1.0241683482474357;1.0231481078561766;1.0237497658170387;1.0237091801824558;1.0230879356454983;1.024168451860156;1.023835468806452;1.0240922677006992;1.0240318976954927;1.023635985484867;1.0236387785428849;1.023814751311336;1.0238442698204222;1.0236667079521926;1.023007968943107;1.0231615621392687;1.024087751306472;1.023743338372599;1.0230274130076575;1.0236464657802833;1.0232328139017488;1.0237546045405503;1.0238379186473092;1.0241685786103158;1.0232540172586362;1.0237156506619578;1.024163257957948;1.0234243942959194;1.0241245188961525;1.0230105204479187;1.0241250536232822;1.0240534283995542;1.0240779762446133;1.0237531630318952;1.0239890281989792;1.0230734764465361;1.0241581100409114;1.0233508442241401;1.0233667773651225;1.024060593495517;1.023723792879863;1.0240292529119281;1.0241545193625425;1.0241364750049382;1.0241173230061442;1.0241056706908265;1.0240963349219585;1.02409346434947;1.0240918890743842;1.0241385431517875;1.0241761233207851;1.0241718751291276;1.0241698004125916;1.0241690263930279
27186;1.025;1.0245244006856393;1.0241234412036309;1.0242003376170004;1.024312608181918;1.0245142646555954;1.0234970682633597;1.0241737858784001;1.0241364813963927;1.0234396881200807;1.0245143554368639;1.0242440196875713;1.024451699700619;1.0243720725999572;1.0239846131825516;1.0239880934152115;1.02422761270894;1.0242514183157008;1.0241016016490763;1.023363911838506;1.0235097137057287;1.0244304080259032;1.0241681411648764;1.0233815888002826;1.0239946176017174;1.023575287216394;1.024102672504144;1.0242470216870407;1.0245144589518147;1.0235945804415956;1.0241430484823266;1.0245093470259186;1.0237705359483467;1.0244679273794617;1.0233664748092641;1.0244684594898246;1.024404452863541;1.0244218088389487;1.024101233336164;1.0243350690706114;1.0234256322665674;1.0245031337789912;1.0236957449823458;1.0237111713376745;1.0244101469070792;1.0241506595449188;1.0243692287788053;1.024505140658794;1.0244917146752588;1.0244776985023465;1.02446851209685;1.0244607179699652;1.024457954357926;1.0244570975464642;1.0244734040566439;1.0245193559149925;1.024515588379184;1.0245135820683466;1.0245128352625013
27187;1.025;1.024275735457237;1.023756537937017;1.0238580146283136;1.0240042116279942;1.024263975368177;1.023086409030493;1.0238223594478095;1.023772829196622;1.0230237756181775;1.0242640949185362;1.0239158613074375;1.0241823990484276;1.0241126921180823;1.0236473934053554;1.0236512498631574;1.0238940491376136;1.0239254471662056;1.0237284109018694;1.0229389147593855;1.0231003897960838;1.0241754515953385;1.0238147210967607;1.022959948686555;1.0236579941926014;1.0231720655416388;1.0237830181090046;1.023920242553815;1.0242642181502482;1.0231934029517307;1.023781243750521;1.0242571394631546;1.0233972486094778;1.0242154607423317;1.0229420059125023;1.0242160265941422;1.02415228542309;1.0241668501729846;1.0237813348299019;1.0240546255189635;1.023008405610011;1.0242476205066224;1.0233042004961193;1.0233277090291297;1.0241575013971516;1.0237914102210277;1.0241090686388012;1.0242520878936767;1.0242341924928466;1.0242161635202218;1.024204069593165;1.0241933958511054;1.024189783189003;1.024189561117862;1.024225025519072;1.0242685974120591;1.024263530681787;1.0242611114268323;1.0242602397187335
27188;1.025;1.0240102371931432;1.02352795470664;1.0236111590863222;1.0237469720915124;1.0239987509480186;1.02254484833344;1.0235813317858797;1.023541403328604;1.022457779244856;1.023998857478126;1.0236614869268272;1.023920808472082;1.0236327025004106;1.0232572398019109;1.0232594192003917;1.023642493137613;1.0236707423140727;1.0235055644322404;1.0223553111812267;1.0225639247483234;1.023787221582739;1.0235748878772628;1.0223820196692177;1.0232657770376192;1.0226620839762095;1.0234178674398349;1.0236655450176297;1.0239989700437342;1.022690824900667;1.0235475077043907;1.0239932476564537;1.0229450366967703;1.0238779487928529;1.022359152623293;1.0238792225676765;1.0237650102027362;1.023780260645962;1.0234158488348217;1.0237441530393077;1.0224363140807031;1.0239869520268692;1.022842206559435;1.0228598908508955;1.0237699611472453;1.0235555473039284;1.0236300969189982;1.0239884331266809;1.023972245163545;1.0239556466392778;1.0239452331965118;1.0239365498642576;1.023933975016087;1.0239335865362142;1.0239581264993345;1.0240046936950848;1.0240004381473808;1.0239984252025838;1.0239976571176803
27189;1.025;1.0239329096393976;1.0234427536537853;1.023510118624774;1.0236451681377392;1.023925802861229;1.0222829744245783;1.0234874382626578;1.0234552832573622;1.0221831327089868;1.0239258580570427;1.02355214488997;1.0238354431098828;1.023553526309504;1.0230898358374696;1.023092073842807;1.023536059980896;1.0235622600050638;1.0234256608764127;1.022043620331325;1.0223046899141472;1.023707750590488;1.0234825422139062;1.022088210676404;1.0230976439451995;1.0224158756224802;1.023268185836992;1.023556963942142;1.023925924341137;1.0224482225850609;1.023460861386322;1.023923314862616;1.0227350006556333;1.0237991731675944;1.022049757035838;1.0238004652292176;1.0236801467823076;1.023699218480583;1.0232659455740691;1.0236330888026348;1.0221578194963878;1.0239214019838676;1.0226240723277698;1.0226395520491076;1.0236849504738283;1.0234673663718246;1.0235495283502611;1.0239065758984138;1.0238875044461109;1.0238672425295452;1.02385648345752;1.0238474596823428;1.0238454523487368;1.023844701042399;1.0238831696161481;1.0239276349468185;1.0239229886675054;1.0239206404086632;1.0239200199539242
27190;1.025;1.0239935484432992;1.0234551508686291;1.0235371667556852;1.0236853234974284;1.0239862809484064;1.0222979794893499;1.0235091098860014;1.0234691210592735;1.0221899224528441;1.02398633683635;1.023582660078353;1.0238883948903943;1.0235913479665435;1.0231295450101678;1.0231330969904393;1.0235654829642706;1.0235939347463532;1.0234339841499906;1.022034768468226;1.0223213543825274;1.0237548660337823;1.023503053669048;1.022082739059995;1.0231403290131313;1.0224409848890472;1.0233155619569634;1.0235890064750404;1.0239864038143387;1.0224756162834094;1.0234761411347404;1.0239838251952609;1.0227705833236345;1.0238520442612116;1.0220419204411588;1.0238534059791449;1.0237261648535156;1.023745371382715;1.023313251432715;1.0236890133981367;1.0221617263906881;1.0239821243339782;1.0226554331687867;1.022672282929495;1.0237322350024114;1.0234842700446036;1.0235877607660737;1.0239713686142329;1.0239555069657906;1.0239388542881211;1.0239286228258324;1.023919964518917;1.0239172167500694;1.0239164654970148;1.0239440875443395;1.0239878491524053;1.023983375788723;1.0239809420885067;1.0239800920706896
27191;1.025;1.0238029156046846;1.0231765699660045;1.0232587786878913;1.0234319817072055;1.0237967535928392;1.022135910337028;1.0232312184775034;1.0231899783847034;1.02203631785723;1.0237967990229402;1.0233191273335949;1.0236762749067103;1.0234108023477364;1.0229439130748663;1.0229477377557872;1.0232965742316384;1.0233316220681257;1.023160996946133;1.0218922072985008;1.022157527490077;1.0235692209969758;1.0232250199172208;1.0219362473271503;1.022956169642984;1.0222684791847394;1.0231301888855457;1.0233270349050756;1.0237968484186133;1.022300695476034;1.0231973104023153;1.0237952792042921;1.0225913298718328;1.0236638748043545;1.0218986745179934;1.0236652061990013;1.0235399979610338;1.0235590984448295;1.023127899675139;1.0235005756707198;1.022009802091253;1.0237958363705981;1.0224779866803737;1.022494487462251;1.023546394360478;1.0232056436859784;1.0234064393524263;1.023782626075237;1.0237673894469377;1.0237512997316998;1.0237417540746576;1.0237336679110054;1.0237312362159867;1.0237309765465;1.023737307763601;1.0237967987725787;1.0237918294480206;1.023788819032032;1.023787746018188
27192;1.025;1.023287112716163;1.0218748020362634;1.022024848564036;1.0224256505823162;1.0232774143116516;1.0212683251265113;1.0219710832683115;1.0218993743692326;1.0211633030549858;1.0232774965127178;1.0221955525635202;1.0229956826463154;1.0227773178309512;1.0222305466098518;1.0222352241959227;1.0221322597290983;1.022221133526936;1.0218279634118737;1.02102088760508;1.021291667732198;1.0229851624981643;1.0219597755384724;1.0210621892240634;1.0222440281260823;1.021411329110707;1.022455601901144;1.0222126579931592;1.0232775899029336;1.0214468195084596;1.0219109951749172;1.023273380053617;1.021797867932797;1.0231083430477437;1.0210270331769753;1.0231100636255241;1.0229519433233756;1.0229737223904207;1.0224527608021177;1.0229139819342536;1.0211346152012744;1.0232693102599106;1.0216439024991288;1.0216788559210959;1.0229591988057078;1.0219256903749925;1.022772977498716;1.0232490604476958;1.0232209349469439;1.0231926372862399;1.023173727473622;1.0231572767133246;1.0231518451884016;1.0231510933666903;1.0232214094605891;1.0232770441794687;1.0232699622582073;1.0232670036362548;1.0232659390147476
27193;1.025;1.0217425661547543;1.0194704275739785;1.0197497564072193;1.0203972130296606;1.0216990337267589;1.0188428183251799;1.019650348831797;1.0195129464872579;1.0187077034606296;1.0216993859673091;1.0200410578374968;1.021287652723718;1.020978046214986;1.020158789744101;1.0201672375589435;1.019933653447628;1.0200801561683006;1.0194170560670726;1.018565338830818;1.018873809522321;1.0212766915407192;1.019627850591186;1.0186022973123514;1.0202008718374584;1.0190442027051265;1.0205154219870183;1.0200629529813683;1.0216997642330734;1.0190958343771768;1.0195330365967394;1.021684671175986;1.0195762787490557;1.0214609099832646;1.0185703146671563;1.0214635547349784;1.0211757895866205;1.021247081777724;1.0205112446319293;1.0211911246471743;1.0186744180842933;1.021678124680366;1.0193727824509649;1.0194142582623944;1.0212012914495265;1.0195599465632623;1.020969945178343;1.0216859901871462;1.0216451893014895;1.0216017675888802;1.0215739614954495;1.0215531280039485;1.021546302408332;1.0215445867111885;1.0214377006586204;1.0217259988836147;1.0217122145942121;1.0217035539101893;1.0216995042872465
